Year,Month,Scheme_Name,No_of_Schemes,No_of_Folios,Funds_Mobilized,Redemption,Net_Inflow,AUM,AAUM
2026,March,Sectoral/Thematic Funds,250.0,32127595.0,13554.20519628,10855.3820617,2698.82313457999,477309.05415654,500854.00930854
2026,March,ELSS,41.0,16433567.0,1599.27087106,2036.60798894,-437.337117880004,217309.84288677,229714.69127558
2026,March,Flexi Cap Fund,45.0,23379152.0,16147.68708312,6093.56683059,10054.12025253,505265.44871323,528059.76135396
2026,March,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),568.0,182731153.0,83775.66826738001,43325.41108081,40450.25718656998,3197698.15489753,3353616.09621993
2026,March,Conservative Hybrid Fund,18.0,580399.0,354.219651930001,572.566682989999,-218.347031059999,28648.53749393,29226.46005316
2026,March,Balanced Hybrid Fund/Aggressive Hybrid Fund,31.0,6254655.0,3527.21155975,2532.68102592,994.530533829999,232005.53230242,242445.83251525
2026,March,Dynamic Asset Allocation/Balanced Advantage Fund,36.0,5704774.0,4570.46259581,4852.97601076,-282.513414950001,299019.05319019,311460.77184568
2026,March,Multi Asset Allocation Fund,34.0,5160754.0,8270.46186690999,3057.7298773,5212.73198960999,173762.06333159,195113.52618253
2026,March,Arbitrage Fund,38.0,790453.0,19596.21266396,40709.9103028,-21113.69763884,253637.4371883,325819.15511554
2026,March,Equity Savings Fund,24.0,526001.0,1771.52659709,2902.70422855,-1131.17763146,47701.17415417,53499.59774121
2026,March,Sub Total - III (i+ii+iii+iv+v+vi),181.0,19017036.0,38090.09493544998,54628.56812832,-16538.47319287001,1034773.7976606,1157565.34345337
2026,March,Retirement Fund,29.0,3059924.0,252.81951767,224.12635517,28.6931625000002,29275.01265496,30709.12030048
2026,March,Childrens Fund,12.0,3243254.0,281.88089501,54.27775179,227.60314322,23650.11287976,24492.14307461
2026,March,Sub Total - IV (i+ii),41.0,6303178.0,534.70041268,278.40410696000004,256.2963057200002,52925.12553472,55201.26337509
2026,March,Index Funds,360.0,15030991.0,18615.34607177,10446.58775511,8168.75831665999,307315.46174199,315059.6803944
2026,March,GOLD ETF,26.0,12397731.0,5425.6035062,3159.92345958,2265.68004662,171468.35230968,178521.93050729
2026,March,Other ETFs,302.0,27944219.0,44649.56972722,24847.15501228,19802.41471494,894644.26636462,930915.20194376
2026,March,Fund of funds investing overseas,52.0,1743628.0,953.79582254,423.04874967,530.74707287,38286.58428761,38809.76968878
2026,March,Sub Total - V (i+ii+iii+iv),740.0,57116569.0,69644.31512773,38876.71497664,30767.60015108999,1411714.6647039,1463306.58253423
2026,March,Total A-Open ended Schemes,1865.0,273452370.0,1561317.259133499,1801368.7545507697,-240051.4954172709,7348614.11555591,7920913.00490911
2026,March,Fixed Term Plan,73.0,56845.0,242.2312,0.0,242.2312,15506.45627467,15399.02886551
2026,March,Capital Protection Oriented Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,March,Infrastructure Debt Fund,3.0,19.0,0.0,0.0,0.0,919.615354,916.8484188
2026,March,Other Debt Scheme,1.0,176949.0,19.47,35.9100000000001,-16.4400000000001,4748.07,4891.44
2026,March,Sub Total (i+ii+iii+iv),77.0,233813.0,261.7012,35.9100000000001,225.7911999999999,21174.14162867,21207.31728431
2026,March,ELSS,13.0,247165.0,0.0,84.29400919,-84.29400919,3558.35657228,3868.16075451
2026,March,Other Equity Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,March,Sub Total (i+ii),13.0,247165.0,0.0,84.29400919,-84.29400919,3558.35657228,3868.16075451
2026,March,Total B -Close ended Schemes,90.0,480978.0,261.7012,120.20400919000012,141.4971908099999,24732.49820095,25075.47803882
2026,March,Total C Interval Schemes,3.0,911.0,0.0,0.0,0.0,30.3687,39.3848
2026,March,Grand Total,1958.0,273934259.0,1561578.9603334994,1801488.95855996,-239909.99822646088,7373376.982456861,7946027.867747931
2023,May,Overnight Fund,32.0,673564.0,418088.01939195,436998.28926381,-18910.2698718601,81980.66980204,111508.98249337
2023,May,Liquid Fund,36.0,1775895.0,302744.38025821,257510.16379903,45234.21645918,442875.10461918,438809.23964981
2023,May,Ultra Short Duration Fund,25.0,635328.0,18859.89285042,11274.5641155,7585.32873492,98493.01124968,95209.33961293
2023,May,Low Duration Fund,21.0,933719.0,11398.1828108,9651.14124357,1747.04156723,95128.77860648,93741.58570525
2023,May,Money Market Fund,22.0,427143.0,30971.01459482,22239.95537979,8731.05921503001,132362.06906873,126732.1164356
2023,May,Short Duration Fund,25.0,503633.0,5608.54897,1553.67266122,4054.87630878,98984.83304013,96688.2381102
2023,May,Medium Duration Fund,15.0,255984.0,256.80528253,465.46970165,-208.66441912,27419.30281427,27395.40150186
2023,May,Medium to Long Duration Fund,12.0,106803.0,527.53357423,338.3904525,189.14312173,9903.74866198,9665.43413064
2023,May,Long Duration Fund,7.0,47319.0,100.05605312,28.61597127,71.44008185,9283.6428741,9205.3760807
2023,May,Dynamic Bond Fund,22.0,232928.0,407.67840486,694.82291408,-287.14450922,30011.62756335,30125.76152172
2023,May,Corporate Bond Fund,21.0,611354.0,2678.18364519,2056.39464747,621.78899772,134409.10000781,133366.57459665
2023,May,Credit Risk Fund,15.0,241153.0,81.15045274,370.60106872,-289.45061598,24558.61170347,24619.71786488
2023,May,Banking and PSU Fund,23.0,292621.0,1188.58865658,1065.70894335,122.87971323,81846.45046058,81394.89702802
2023,May,Gilt Fund,22.0,179210.0,451.63113542,579.19288617,-127.56175075,22282.8262977,22295.49080359
2023,May,Gilt Fund with 10 year constant duration,5.0,42253.0,92.19528834,289.44542931,-197.25014097,4246.43687706,4317.1544679
2023,May,Floater Fund,13.0,233630.0,1422.64878766,3801.05585926,-2378.4070716,55375.03991086,57063.77403623
2023,May,Sub Total - I (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi),316.0,7192537.0,794876.5101568698,748917.4843366999,45959.02582016992,1349161.25355742,1362139.0840393505
2023,May,Multi Cap Fund,19.0,4212703.0,1758.90091701,1654.35247442,104.548442589999,74016.90822831,72328.06381623
2023,May,Large Cap Fund,31.0,12934624.0,3214.70390818,4576.98362967,-1362.27972149,251231.74575211,248208.13700194
2023,May,Large & Mid Cap Fund,26.0,7910456.0,3183.21981494,2049.9554237,1133.26439124,140558.17502467,137151.15999134
2023,May,Mid Cap Fund,29.0,10820927.0,4166.64550616,2970.99904852,1195.64645764,204479.88424043,198222.7367288
2023,May,Small Cap Fund,24.0,11581947.0,5126.01879931,1843.51726552,3282.50153379,153806.5424027,148187.9254354
2023,May,Dividend Yield Fund,9.0,741636.0,498.95262604,209.56982436,289.38280168,15209.50162409,14844.0537984
2023,May,Value Fund/Contra Fund,22.0,4793275.0,1695.71779513,1113.51154321,582.20625192,97844.36646599,96025.89001804
2023,May,Focused Fund,26.0,5258096.0,1589.03573304,2532.83348841,-943.79775537,106413.05499803,104727.76844857
2023,May,Sectoral/Thematic Funds,128.0,13209299.0,4142.482352,4311.31878607,-168.83643407,186684.60069818,182539.38616036
2023,May,ELSS,42.0,15282099.0,1444.48576465,1949.08665059,-504.60088594,163766.50768448,160986.2439668
2023,May,Flexi Cap Fund,35.0,12731864.0,3989.23995074,4356.97294222,-367.73299148,262586.8850425,257608.08430204
2023,May,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),391.0,99476926.0,30809.4031672,27569.10107669,3240.3020905099984,1656598.1721614895,1620829.44966792
2023,May,Conservative Hybrid Fund,20.0,517334.0,380.73854691,357.19861402,23.5399328899999,23761.41788375,23589.57860054
2023,May,Balanced Hybrid Fund/Aggressive Hybrid Fund,31.0,5293071.0,1919.42967738,2916.21119949,-996.78152211,162201.18907828,160774.08716891
2023,May,Dynamic Asset Allocation/Balanced Advantage Fund,29.0,4434950.0,3156.56662311,3913.25032379,-756.68370068,200129.83919526,199195.79235023
2023,May,Multi Asset Allocation Fund,12.0,1100383.0,1196.13683442,457.66420395,738.47263047,29000.0075376,29995.6164154
2023,May,Arbitrage Fund,26.0,440134.0,12023.78499278,5384.14309065,6639.64190213,77447.35715598,86665.88749929
2023,May,Equity Savings Fund,22.0,360308.0,992.03999351,547.38028378,444.65970973,17138.43827797,17133.63263913
2023,May,Sub Total - III (i+ii+iii+iv+v+vi),140.0,12146180.0,19668.69666811,13575.84771568,6092.84895243,509678.2491288401,517354.5946735
2023,May,Retirement Fund,26.0,2768033.0,204.24114228,157.3582593,46.88288298,19450.72043246,19106.91561619
2023,May,Childrens Fund,10.0,2931011.0,117.07894318,64.16777729,52.91116589,15375.3954131,15104.0881604
2023,May,Sub Total - IV (i+ii),36.0,5699044.0,321.32008546,221.52603659,99.79404887,34826.115845559994,34211.00377659
2023,May,Index Funds,183.0,4254905.0,3257.18137547,3148.49531262,108.68606285,174304.19243403,172662.41339558
2023,May,GOLD ETF,13.0,4728425.0,131.74957065,28.62901655,103.1205541,23128.0958997,23160.7786548
2023,May,Other ETFs,160.0,12083023.0,9317.2562306,4793.51945347,4523.73677713,519609.76220161,510236.25331882
2023,May,Fund of funds investing overseas,50.0,1322852.0,276.77366421,524.97948781,-248.2058236,23375.80715433,23014.02958353
2023,May,Sub Total - V (i+ii+iii+iv),406.0,22389205.0,12982.96084093,8495.62327045,4487.337570479999,740417.85768967,729073.47495273
2023,May,Total A-Open ended Schemes,1289.0,146903892.0,858658.8909185698,798779.58243611,59879.30848245992,4290681.648382979,4263607.607110091
2023,May,Fixed Term Plan,102.0,145305.0,102.64,1678.80021943,-1576.16021943,22210.89052715,23314.41776912
2023,May,Capital Protection Oriented Schemes,5.0,7865.0,0.0,276.0076707,-276.0076707,375.0410659,485.3393343
2023,May,Infrastructure Debt Fund,7.0,52.0,0.0,0.0,0.0,2042.1627903,2025.3354333
2023,May,Other Debt Scheme,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,May,Sub Total (i+ii+iii+iv),114.0,153222.0,102.64,1954.80789013,-1852.16789013,24628.09438335,25825.09253672
2023,May,ELSS,19.0,294088.0,0.0,33.76796846,-33.76796846,3597.1257406,3537.4188513
2023,May,Other Equity Schemes,7.0,21509.0,0.0,300.1422132,-300.1422132,826.54,907.07
2023,May,Sub Total (i+ii),26.0,315597.0,0.0,333.91018166000003,-333.91018166000003,4423.6657406,4444.4888513
2023,May,Total B -Close ended Schemes,140.0,468819.0,102.64,2288.71807179,-2186.07807179,29051.76012395,30269.58138802
2023,May,Total C Interval Schemes,12.0,2791.0,10.0003,282.7757,-272.7754,734.9272,910.4835
2023,May,Grand Total,1441.0,147375502.0,858771.5312185697,801351.0762079,57420.45501066992,4320468.33570693,4294787.671998111
2025,May,Overnight Fund,35.0,659424.0,452387.85098329,460507.88064892,-8120.02966563002,79184.2561224,97396.63952693
2025,May,Liquid Fund,37.0,1941435.0,345272.11590764,385477.47560943,-40205.35970179,522714.52219131,568734.39075027
2025,May,Ultra Short Duration Fund,25.0,695720.0,20775.121818,18927.5474764,1847.5743416,129109.99864276,128267.06667957
2025,May,Low Duration Fund,22.0,846370.0,13952.95801881,10819.35895483,3133.59906398,127552.75661949,126308.63752791
2025,May,Money Market Fund,24.0,445926.0,63772.2930002,52549.2117698,11223.0812304,279475.7763458,273313.49433529
2025,May,Short Duration Fund,24.0,475177.0,7633.76436118,5843.97627835,1789.78808283,122759.56146968,121092.00313984
2025,May,Medium Duration Fund,13.0,223104.0,345.67110336,392.7768737,-47.10577034,25365.58479613,25294.92654737
2025,May,Medium to Long Duration Fund,13.0,104030.0,155.87825828,111.74406523,44.13419305,11999.01649909,11934.71040623
2025,May,Long Duration Fund,11.0,97786.0,875.20306723,409.0686067,466.13446053,21415.24944877,21119.18520438
2025,May,Dynamic Bond Fund,22.0,234872.0,1256.23980786,689.50469668,566.73511118,37087.94598151,36676.61097202
2025,May,Corporate Bond Fund,21.0,541227.0,15313.76702472,3330.41260458,11983.35442014,195987.38581591,188971.46605395
2025,May,Credit Risk Fund,14.0,182494.0,59.35996394,307.29461653,-247.93465259,20437.00065867,20457.26921808
2025,May,Banking and PSU Fund,22.0,238455.0,1608.12674015,1123.99304065,484.1336995,81949.60272014,81268.73108472
2025,May,Gilt Fund,23.0,232237.0,2738.66115282,1352.73214477,1385.92900805,43000.1411363,42256.26381576
2025,May,Gilt Fund with 10 year constant duration,5.0,37854.0,118.43985324,76.89524094,41.5446123,5101.47585535,5056.95679215
2025,May,Floater Fund,12.0,198875.0,1315.7081737,1569.77028835,-254.06211465,51205.42255656,51047.24080124
2025,May,Sub Total - I (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi),323.0,7154986.0,927581.15923442,943489.64291586,-15908.483681440028,1754345.69685987,1799195.5928557098
2025,May,Multi Cap Fund,31.0,9826483.0,5240.15895517,2240.87310144,2999.28585373,195159.76381128,188891.16962398
2025,May,Large Cap Fund,33.0,16175181.0,5240.69904301,3990.22480503,1250.47423798,383666.58564228,380250.63119731
2025,May,Large & Mid Cap Fund,31.0,12069826.0,5352.71747704,2662.03010565,2690.68737139,287392.49950508,280686.22047332
2025,May,Mid Cap Fund,30.0,21538476.0,6812.23985462,4003.56014795,2808.67970667,408092.68058066,395846.07139674
2025,May,Small Cap Fund,30.0,25248991.0,6754.21259852,3540.0069504,3214.20564812,336005.20806956,321670.43205941
2025,May,Dividend Yield Fund,10.0,1200267.0,369.64900783,390.46696899,-20.81796116,32177.1442975,31766.5802173
2025,May,Value Fund/Contra Fund,24.0,8368668.0,2812.71004811,2904.98957969,-92.2795315799995,196339.39359886,193702.93213011
2025,May,Focused Fund,28.0,5246530.0,2715.78077563,1768.60162613,947.1791495,155870.43706572,153127.92285559
2025,May,Sectoral/Thematic Funds,215.0,30982541.0,10621.09657847,8568.6121826,2052.48439587,492403.80702026,481284.63695181
2025,May,ELSS,43.0,16919934.0,1443.58951561,2121.69519732,-678.10568171,246293.04875092,242700.54945635
2025,May,Flexi Cap Fund,39.0,18510887.0,9241.59319105,5400.27106426,3841.32212679,471974.47724047,464765.75560953
2025,May,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),514.0,166087784.0,56604.447045060006,37591.33172946,19013.1153156,3205375.0455825897,3134692.90197145
2025,May,Conservative Hybrid Fund,18.0,555080.0,470.82032983,381.51204807,89.30828176,28825.3479287,28579.25769863
2025,May,Balanced Hybrid Fund/Aggressive Hybrid Fund,31.0,5805601.0,2625.09258407,2283.70227379,341.39031028,231900.97609916,229986.38955148
2025,May,Dynamic Asset Allocation/Balanced Advantage Fund,35.0,5288342.0,4438.87577867,3302.75959616,1136.11618251,299506.75603659,296512.18956491
2025,May,Multi Asset Allocation Fund,29.0,3226116.0,4508.25540599,1581.45566632,2926.79973967,118153.72857389,123714.43664792
2025,May,Arbitrage Fund,32.0,631630.0,29587.69520001,13885.72210782,15701.97309219,233962.91777182,269464.05152142
2025,May,Equity Savings Fund,23.0,482654.0,1906.42799394,1336.96340538,569.46458856,43012.56637334,44756.3293588
2025,May,Sub Total - III (i+ii+iii+iv+v+vi),168.0,15989423.0,43537.16729251,22772.11509754,20765.05219497,955362.2927835,993012.65434316
2025,May,Retirement Fund,29.0,3003234.0,251.43797408,198.52860463,52.9093694500001,31006.98156368,30588.37175671
2025,May,Childrens Fund,12.0,3093038.0,192.32983709,67.91381436,124.41602273,23523.85217774,23161.28473655
2025,May,Sub Total - IV (i+ii),41.0,6096272.0,443.76781117,266.44241899,177.3253921800001,54530.83374142,53749.65649326
2025,May,Index Funds,316.0,13234811.0,8578.58019169,7474.16001433,1104.42017736,300811.48274813,296889.6268577
2025,May,GOLD ETF,20.0,7368808.0,1266.1922899,974.2807452,291.9115447,62452.93589264,62124.92518729
2025,May,Other ETFs,240.0,20493330.0,18281.26533872,14194.45070613,4086.81463259,833965.8501908,826197.95298677
2025,May,Fund of funds investing overseas,53.0,1377236.0,394.07504035,351.24607208,42.82896827,27014.14923911,26413.73321141
2025,May,Sub Total - V (i+ii+iii+iv),629.0,42474185.0,28520.11286066,22994.13753774,5525.97532292,1224244.4180706802,1211626.2382431698
2025,May,Total A-Open ended Schemes,1675.0,237802650.0,1056686.65424382,1027113.66969959,29572.98454422997,7193858.28703806,7192277.043906749
2025,May,Fixed Term Plan,76.0,62288.0,0.0,104.25378585,-104.25378585,15121.30341179,15111.5594686
2025,May,Capital Protection Oriented Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,May,Infrastructure Debt Fund,3.0,19.0,0.0,261.8537821,-261.8537821,862.9633643,1122.140333
2025,May,Other Debt Scheme,1.0,189044.0,15.43,68.14,-52.71,5451.34,5457.69
2025,May,Sub Total (i+ii+iii+iv),80.0,251351.0,15.43,434.24756795,-418.81756795,21435.60677609,21691.3898016
2025,May,ELSS,15.0,257771.0,0.0,18.56376859,-18.56376859,4272.93528475,4227.20016899
2025,May,Other Equity Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,May,Sub Total (i+ii),15.0,257771.0,0.0,18.56376859,-18.56376859,4272.93528475,4227.20016899
2025,May,Total B -Close ended Schemes,95.0,509122.0,15.43,452.81133654,-437.38133654,25708.54206084,25918.58997059
2025,May,Total C Interval Schemes,4.0,998.0,0.0,27.2701,-27.2701,43.8637,78.4893
2025,May,Grand Total,1774.0,238312770.0,1056702.0842438198,1027593.75113613,29108.33310768997,7219610.6927988995,7218274.123177338
2023,November,Overnight Fund,35.0,829534.0,487463.14041891,487947.49987592,-484.359457009938,79291.30153259,105689.07212496
2023,November,Liquid Fund,36.0,1784277.0,279922.14611939,280566.87477555,-644.72865616018,415620.25531469,441013.13671262
2023,November,Ultra Short Duration Fund,24.0,641609.0,12073.32249401,13939.05434044,-1865.73184643002,93921.04943743,95196.93554945
2023,November,Low Duration Fund,20.0,903392.0,6710.9163557,7678.70665703999,-967.790301339992,105326.82683691,104627.7611699
2023,November,Money Market Fund,23.0,440876.0,24836.03533302,23970.69076275,865.344570270012,151128.77826738,150580.63677162
2023,November,Short Duration Fund,23.0,478711.0,1474.15597924,1887.91031433,-413.754335090001,100146.75355616,100474.56947983
2023,November,Medium Duration Fund,15.0,242349.0,133.72973873,414.17330652,-280.44356779,26598.7782519,26677.10354898
2023,November,Medium to Long Duration Fund,12.0,103436.0,42.2741072999997,115.52937374,-73.2552664400002,10255.90494128,10252.26636086
2023,November,Long Duration Fund,7.0,47151.0,149.3240569,62.7404821,86.5835748,9874.8149232,9832.0876464
2023,November,Dynamic Bond Fund,22.0,224067.0,209.39620509,343.47500627,-134.07880118,30698.14917978,30699.27546097
2023,November,Corporate Bond Fund,21.0,592971.0,800.106395930001,2378.5013875,-1578.39499157,139433.2801872,140065.29316215
2023,November,Credit Risk Fund,14.0,221663.0,36.37208688,290.04601808,-253.6739312,23809.91707258,23898.87229395
2023,November,Banking and PSU Fund,23.0,270984.0,1139.5898007,834.59237158,304.997429120001,80354.62968278,80279.74196248
2023,November,Gilt Fund,21.0,179708.0,693.85079405,601.83824722,92.0125468300002,26274.530471,26137.53386925
2023,November,Gilt Fund with 10 year constant duration,5.0,39873.0,29.5491551599998,37.2531857699998,-7.70403061000002,4347.65760028,4343.08637483
2023,November,Floater Fund,13.0,225050.0,2151.89826967,1503.67389005,648.224379620005,60726.62066439,60478.55767314
2023,November,Sub Total - I (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi),314.0,7225651.0,817865.8073106799,822572.5599948599,-4706.752684180112,1357809.2479195497,1410245.9301613898
2023,November,Multi Cap Fund,23.0,5143687.0,2781.78272031,1068.69665163,1713.08606868,103056.62376742,98905.53478571
2023,November,Large Cap Fund,30.0,13148805.0,3495.20744059,3188.50505375,306.702386840003,276639.70549177,269387.39367382
2023,November,Large & Mid Cap Fund,26.0,8516474.0,3507.99216515,1660.5386934,1847.45347175,173892.0259369,167493.16006202
2023,November,Mid Cap Fund,29.0,12522817.0,4967.38612547,2301.65360835,2665.73251712,264277.5525727,254274.33234482
2023,November,Small Cap Fund,26.0,15983476.0,6545.98002021,2846.737089,3699.24293121,220176.05320191,210638.00148467
2023,November,Dividend Yield Fund,9.0,804395.0,371.1152671,198.09597714,173.01928996,19998.3296743,19231.6780471
2023,November,Value Fund/Contra Fund,23.0,5514679.0,2186.27211082,934.390411599999,1251.88169922,125173.35745582,120111.70764553
2023,November,Focused Fund,27.0,5127707.0,1833.69704692,1691.02303092,142.674016000001,118745.57519025,115353.80673868
2023,November,Sectoral/Thematic Funds,145.0,14876417.0,6322.95042507,4358.28134078,1964.66908429,237048.02776626,228196.41473546
2023,November,ELSS,42.0,15504556.0,1594.89897154,1490.50018446,104.398787079999,188033.25210112,181811.75910132
2023,November,Flexi Cap Fund,38.0,13367686.0,5278.45007513,3610.88622458,1667.56385055,306366.70121173,296758.37443005
2023,November,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),418.0,110510699.0,38885.73236831,23349.30826561,15536.424102700004,2033407.20437018,1962162.16304918
2023,November,Conservative Hybrid Fund,20.0,532921.0,367.82285962,364.94744657,2.87541305000013,25729.94075907,25535.90924932
2023,November,Balanced Hybrid Fund/Aggressive Hybrid Fund,32.0,5354089.0,2069.73505662,1997.96570756,71.7693490599977,179614.53791815,176313.61122321
2023,November,Dynamic Asset Allocation/Balanced Advantage Fund,29.0,4379845.0,3397.8442697,2807.87457269,589.969697010005,222082.84739248,218063.81351843
2023,November,Multi Asset Allocation Fund,16.0,1524927.0,3157.738072,568.27334598,2589.46472602,48634.567524,48442.0915494
2023,November,Arbitrage Fund,27.0,464499.0,18074.03005263,8669.80015495,9404.22989768,123646.57540317,138704.03373579
2023,November,Equity Savings Fund,22.0,383270.0,1595.8790991,716.133612879999,879.745486219999,24100.33609043,23937.20689222
2023,November,Sub Total - III (i+ii+iii+iv+v+vi),146.0,12639551.0,28663.04940967,15124.99484063,13538.05456904,623808.8050873,630996.6661683699
2023,November,Retirement Fund,27.0,2830927.0,226.39563929,118.92035547,107.47528382,22680.43075587,22102.36427491
2023,November,Childrens Fund,10.0,2954303.0,134.9937889,57.12104715,77.8727417499999,17410.19749,16987.9843375
2023,November,Sub Total - IV (i+ii),37.0,5785230.0,361.38942819,176.04140262,185.3480255699999,40090.62824587,39090.34861241
2023,November,Index Funds,193.0,5969122.0,4081.61407986,2728.15027243,1353.46380743,191412.8643954,188343.8240479
2023,November,GOLD ETF,14.0,4891187.0,559.1647784,225.79662685,333.36815155,26995.7321992,26202.4632325
2023,November,Other ETFs,175.0,12719190.0,8467.59949750001,7633.97701040001,833.622487100001,581107.25362685,567925.85219507
2023,November,Fund of funds investing overseas,53.0,1486263.0,282.64745394,568.86195429,-286.21450035,23418.14624931,22939.85478012
2023,November,Sub Total - V (i+ii+iii+iv),435.0,25065762.0,13391.025809700011,11156.78586397001,2234.239945730001,822933.99647076,805411.9942555899
2023,November,Total A-Open ended Schemes,1350.0,161226893.0,899167.0043265499,872379.6903676899,26787.313958859893,4878049.88209366,4847907.102246939
2023,November,Fixed Term Plan,84.0,78979.0,446.62,1675.421837,-1228.801837,15656.98421278,15840.24707858
2023,November,Capital Protection Oriented Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,November,Infrastructure Debt Fund,5.0,41.0,0.0,0.0,0.0,1589.86,1584.85
2023,November,Other Debt Scheme,1.0,219537.0,19.95,72.16,-52.21,5273.52,5232.6
2023,November,Sub Total (i+ii+iii+iv),90.0,298557.0,466.57,1747.5818370000002,-1281.011837,22520.36421278,22657.69707858
2023,November,ELSS,19.0,284776.0,0.0,21.93200271,-21.93200271,3893.78696316,3797.42588223
2023,November,Other Equity Schemes,1.0,1738.0,0.0,0.0,0.0,120.65,116.14
2023,November,Sub Total (i+ii),20.0,286514.0,0.0,21.93200271,-21.93200271,4014.43696316,3913.56588223
2023,November,Total B -Close ended Schemes,110.0,585071.0,466.57,1769.5138397100002,-1302.94383971,26534.801175940003,26571.26296081
2023,November,Total C Interval Schemes,12.0,2619.0,134.1119,2.83500000000004,131.2769,407.7108,334.2242
2023,November,Grand Total,1472.0,161814583.0,899767.6862265499,874152.0392073999,25615.647019149896,4904992.394069599,4874812.5894077495
2024,November,Overnight Fund,34.0,619683.0,419595.14586986,417575.80470576,2019.34116409998,95971.01659657,100879.67095286
2024,November,Liquid Fund,37.0,1853747.0,340932.28041406,342711.25667379,-1778.97625973029,528550.67590489,563062.10561764
2024,November,Ultra Short Duration Fund,25.0,649913.0,28694.62789061,25732.64871332,2961.97917728999,111452.71223936,109703.15399264
2024,November,Low Duration Fund,20.0,831739.0,21306.25744737,16931.8522436,4374.40520377,117894.79053494,113861.26289175
2024,November,Money Market Fund,23.0,434210.0,69371.62508137,66945.51142349,2426.11365787999,254670.71544458,250573.69163325
2024,November,Short Duration Fund,23.0,442798.0,2188.4800674,2642.77929113,-454.299223730002,115276.62759465,115285.51238608
2024,November,Medium Duration Fund,14.0,211952.0,166.78216778,367.853460810001,-201.071293030001,25540.50458033,25533.25910092
2024,November,Medium to Long Duration Fund,13.0,102853.0,60.4787383999999,303.49011678,-243.01137838,11485.51047609,11542.05076862
2024,November,Long Duration Fund,9.0,83279.0,442.55892715,362.95833167,79.6005954800003,19444.25141264,19395.60879387
2024,November,Dynamic Bond Fund,22.0,223453.0,899.889510049999,585.950328819999,313.93918123,35546.87304122,35337.00489907
2024,November,Corporate Bond Fund,21.0,531349.0,5812.53036061,3674.74153219,2137.78882842,171213.40938777,169438.79617535
2024,November,Credit Risk Fund,14.0,186214.0,134.68756609,330.58795924,-195.90039315,21006.37508289,21073.19357506
2024,November,Banking and PSU Fund,22.0,239394.0,1359.21990084,1618.35218072,-259.132279879999,78220.85921697,78241.94392067
2024,November,Gilt Fund,21.0,208762.0,3655.51509149,1852.78579959,1802.7292919,41694.90746261,40367.99963044
2024,November,Gilt Fund with 10 year constant duration,5.0,35969.0,329.45134574,54.92115601,274.53018973,5087.32913359,4876.50103133
2024,November,Floater Fund,12.0,201585.0,1567.05945725,1909.19125071,-342.131793460001,52616.20637436,52742.9599659
2024,November,Sub Total - I (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi),315.0,6856900.0,896516.58983607,883600.6851676302,12915.904668439664,1685672.7644834602,1711914.7153354504
2024,November,Multi Cap Fund,28.0,8577112.0,5445.7302648,1819.26759702,3626.46266778,178512.56302083,173998.37757835
2024,November,Large Cap Fund,32.0,15359112.0,5633.11044237,3085.19238691,2547.91805546,362680.48880868,358340.8566136
2024,November,Large & Mid Cap Fund,31.0,11115277.0,6374.52339795,1694.78041468,4679.74298327,268225.55887815,262320.30599773
2024,November,Mid Cap Fund,29.0,18956532.0,7674.98279015,2791.57954293,4883.40324722001,389881.97198898,381717.51402084
2024,November,Small Cap Fund,29.0,23521214.0,7777.04479634,3665.15262458,4111.89217176,326391.44367179,318281.5262398
2024,November,Dividend Yield Fund,10.0,1157125.0,617.59566103,401.95053908,215.64512195,32047.18514788,31659.25570893
2024,November,Value Fund/Contra Fund,23.0,7890048.0,3243.55485121,1155.54478781,2088.0100634,189470.65445412,186642.71197396
2024,November,Focused Fund,28.0,5147705.0,1927.04587319,1497.01730461,430.028568579999,147479.58274753,145865.55522214
2024,November,Sectoral/Thematic Funds,190.0,28951310.0,13133.52915332,5475.77658798,7657.75256534001,461710.35777992,451487.46253679
2024,November,ELSS,42.0,16771531.0,1898.33660294,1279.81547723,618.52112571,244082.77059182,241125.22838341
2024,November,Flexi Cap Fund,39.0,16707838.0,7971.57800651999,2887.46342781,5084.11457871,435433.06478521,427859.15618524
2024,November,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),481.0,154154804.0,61697.03183981998,25753.54069064,35943.49114918002,3035915.64187491,2979297.9504607897
